customer_id,city,customer_type
CUST-00832,Bandung,Corporate
CUST-00833,Yogyakarta,Individual
CUST-00834,Palembang,Corporate
CUST-00835,Bandung,Individual
CUST-00836,Surabaya,Individual
CUST-00837,Yogyakarta,Corporate
CUST-00838,Semarang,nan
CUST-00839,Balikpapan,Corporate
CUST-00840,Yogyakarta,nan
CUST-00841,Makassar,Individual
CUST-00842,Yogyakarta,Individual
CUST-00843,Yogyakarta,Individual
CUST-00844,Denpasar,Individual
CUST-00845,Balikpapan,Corporate
CUST-00846,Makassar,Individual
CUST-00847,Balikpapan,Individual
CUST-00848,Bandung,Individual
CUST-00849,Surabaya,Corporate
CUST-00850,Medan,Corporate
CUST-00851,Jakarta,Individual
CUST-00852,Denpasar,nan
CUST-00853,Denpasar,Corporate
CUST-00854,Palembang,Individual
CUST-00855,Denpasar,Corporate
CUST-00856,Balikpapan,Individual
CUST-00857,Medan,Corporate
CUST-00858,Makassar,Individual
CUST-00859,Surabaya,Individual
CUST-00860,Semarang,Corporate
CUST-00861,Jakarta,Individual
CUST-00862,Balikpapan,Individual
CUST-00863,Jakarta,Individual
CUST-00864,Bandung,Individual
CUST-00865,Denpasar,nan
CUST-00866,Palembang,Individual
CUST-00867,Palembang,nan
CUST-00868,Surabaya,Corporate
CUST-00869,Jakarta,nan
CUST-00870,Semarang,Individual
CUST-00871,Semarang,nan
CUST-00872,Palembang,Individual
CUST-00873,Medan,Individual
CUST-00874,Balikpapan,Individual
CUST-00875,Surabaya,Individual
CUST-00876,Yogyakarta,Corporate
CUST-00877,Surabaya,Individual
CUST-00878,Jakarta,Individual
CUST-00879,Medan,Corporate
CUST-00880,Yogyakarta,Individual
CUST-00881,Palembang,Individual
CUST-00882,Balikpapan,nan
CUST-00883,Surabaya,Individual
CUST-00884,Yogyakarta,Individual
CUST-00885,Jakarta,Individual
CUST-00886,Palembang,nan
CUST-00887,Bandung,nan
CUST-00888,Makassar,Individual
CUST-00889,Surabaya,Individual
CUST-00890,Yogyakarta,Individual
CUST-00891,Bandung,Individual
CUST-00892,Medan,nan
CUST-00893,Surabaya,Individual
CUST-00894,Medan,Individual
CUST-00895,Palembang,Corporate
CUST-00896,Semarang,Individual
CUST-00897,Medan,Individual
CUST-00898,Palembang,Corporate
CUST-00899,Jakarta,Individual
CUST-00900,Jakarta,Individual
CUST-00901,Semarang,nan
CUST-00902,Denpasar,Individual
CUST-00903,Palembang,Corporate
CUST-00904,Yogyakarta,Individual
CUST-00905,Jakarta,Corporate
CUST-00906,Medan,Individual
CUST-00907,Palembang,Individual
CUST-00908,Makassar,Individual
CUST-00909,Denpasar,Individual
CUST-00910,Makassar,nan
CUST-00911,Yogyakarta,Individual
CUST-00912,Denpasar,Corporate
CUST-00913,Medan,Corporate
CUST-00914,Semarang,Individual
CUST-00915,Semarang,Individual
CUST-00916,Medan,Individual
CUST-00917,Semarang,Individual
CUST-00918,Jakarta,Individual
CUST-00919,Yogyakarta,Individual
CUST-00920,Surabaya,Individual
CUST-00921,Semarang,nan
CUST-00922,Surabaya,Individual
CUST-00923,Palembang,Corporate
CUST-00924,Semarang,Individual
CUST-00925,Surabaya,Individual
CUST-00926,Jakarta,Individual
CUST-00927,Jakarta,Individual
CUST-00928,Makassar,Individual
CUST-00929,Bandung,Corporate
CUST-00930,Surabaya,Individual
CUST-00931,Medan,Corporate
CUST-00932,Balikpapan,Individual
CUST-00933,Surabaya,nan
CUST-00934,Balikpapan,Corporate
CUST-00935,Balikpapan,Corporate
CUST-00936,Yogyakarta,Individual
CUST-00937,Balikpapan,Corporate
CUST-00938,Balikpapan,nan
CUST-00939,Semarang,Corporate
CUST-00940,Jakarta,Corporate
CUST-00941,Semarang,Corporate
CUST-00942,Balikpapan,Individual
CUST-00943,Bandung,Individual
CUST-00944,Yogyakarta,Corporate
CUST-00945,Makassar,Individual
CUST-00946,Balikpapan,Corporate
CUST-00947,Makassar,Corporate
CUST-00948,Makassar,nan
CUST-00949,Palembang,nan
CUST-00950,Denpasar,Corporate
CUST-00951,Denpasar,Corporate
CUST-00952,Semarang,Individual
CUST-00953,Semarang,Individual
CUST-00954,Balikpapan,Corporate
CUST-00955,Jakarta,nan
CUST-00956,Balikpapan,Individual
CUST-00957,Semarang,Individual
CUST-00958,Makassar,Individual
CUST-00959,Makassar,nan
CUST-00960,Makassar,Individual
CUST-00961,Denpasar,Individual
CUST-00962,Balikpapan,Individual
CUST-00963,Jakarta,Individual
CUST-00964,Denpasar,nan
CUST-00965,Yogyakarta,Individual
CUST-00966,Medan,Individual
CUST-00967,Makassar,Individual
CUST-00968,Denpasar,nan
CUST-00969,Surabaya,Individual
CUST-00970,Semarang,nan
CUST-00971,Balikpapan,Individual
CUST-00972,Palembang,Individual
CUST-00973,Surabaya,nan
CUST-00974,Makassar,nan
CUST-00975,Medan,Corporate
CUST-00976,Makassar,nan
CUST-00977,Surabaya,Individual
CUST-00978,Semarang,Individual
CUST-00979,Denpasar,Individual
CUST-00980,Medan,Corporate
CUST-00981,Medan,Corporate
CUST-00982,Bandung,Individual
CUST-00983,Semarang,Individual
CUST-00984,Semarang,nan
CUST-00985,Makassar,Individual
CUST-00986,Yogyakarta,Individual
CUST-00987,Semarang,Individual
CUST-00988,Jakarta,Individual
CUST-00989,Medan,Corporate
CUST-00990,Balikpapan,Corporate
CUST-00991,Semarang,Individual
CUST-00992,Bandung,Individual
CUST-00993,Makassar,Individual
CUST-00994,Palembang,Corporate
CUST-00995,Denpasar,Individual
CUST-00996,Surabaya,nan
CUST-00997,Surabaya,Individual
CUST-00998,Jakarta,nan
CUST-00999,Denpasar,Individual
CUST-01000,Makassar,Individual
CUST-01001,Yogyakarta,Corporate
CUST-01002,Palembang,Individual
CUST-01003,Surabaya,Individual
CUST-01004,Makassar,Individual
CUST-01005,Makassar,Corporate
CUST-01006,Yogyakarta,Individual
CUST-01007,Balikpapan,Corporate
CUST-01008,Palembang,nan
CUST-01009,Medan,Individual
CUST-01010,Jakarta,Corporate
CUST-01011,Bandung,Individual
CUST-01012,Makassar,Individual
CUST-01013,Makassar,Individual
CUST-01014,Yogyakarta,Corporate
CUST-01015,Medan,Individual
CUST-01016,Denpasar,Corporate
CUST-01017,Medan,nan
CUST-01018,Balikpapan,Corporate
CUST-01019,Semarang,Corporate
CUST-01020,Jakarta,Individual
CUST-01021,Yogyakarta,Individual
CUST-01022,Bandung,nan
CUST-01023,Palembang,Individual
CUST-01024,Semarang,Corporate
CUST-01025,Makassar,Individual
CUST-01026,Surabaya,Corporate
CUST-01027,Semarang,Corporate
CUST-01028,Palembang,Individual
CUST-01029,Palembang,Individual
CUST-01030,Semarang,nan
CUST-01031,Denpasar,Corporate
CUST-01032,Surabaya,Corporate
CUST-01033,Bandung,Individual
CUST-01034,Yogyakarta,nan
CUST-01035,Semarang,Corporate
CUST-01036,Jakarta,Individual
CUST-01037,Makassar,nan
CUST-01038,Balikpapan,nan
CUST-01039,Surabaya,nan
CUST-01040,Makassar,Corporate
CUST-01041,Balikpapan,Corporate
CUST-01042,Jakarta,Individual
CUST-01043,Medan,Individual
CUST-01044,Semarang,Individual
CUST-01045,Medan,Individual
CUST-01046,Jakarta,Individual
CUST-01047,Palembang,Individual
CUST-01048,Palembang,Individual
CUST-01049,Denpasar,Corporate
CUST-01050,Denpasar,Individual
CUST-01051,Medan,Individual
CUST-01052,Bandung,nan
CUST-01053,Surabaya,Individual
CUST-01054,Surabaya,Individual
CUST-01055,Denpasar,Corporate
CUST-01056,Denpasar,Individual
CUST-01057,Medan,Corporate
CUST-01058,Jakarta,Individual
CUST-01059,Bandung,Individual
CUST-01060,Jakarta,Corporate
CUST-01061,Makassar,Individual
CUST-01062,Yogyakarta,Individual
CUST-01063,Balikpapan,Corporate
CUST-01064,Yogyakarta,Corporate
CUST-01065,Balikpapan,nan
CUST-01066,Surabaya,Individual
CUST-01067,Bandung,Individual
CUST-01068,Semarang,Individual
CUST-01069,Semarang,Individual
CUST-01070,Denpasar,Individual
CUST-01071,Semarang,Individual
CUST-01072,Surabaya,Individual
CUST-01073,Balikpapan,Individual
CUST-01074,Jakarta,Corporate
CUST-01075,Balikpapan,Corporate
CUST-01076,Denpasar,Individual
CUST-01077,Semarang,Individual
CUST-01078,Semarang,Individual
CUST-01079,Surabaya,Corporate
CUST-01080,Medan,Individual
CUST-01081,Balikpapan,Individual
CUST-01082,Bandung,Individual
CUST-01083,Bandung,Corporate
CUST-01084,Balikpapan,Individual
CUST-01085,Semarang,Individual
CUST-01086,Palembang,Individual
CUST-01087,Balikpapan,Individual
CUST-01088,Palembang,Individual
CUST-01089,Balikpapan,Individual
CUST-01090,Makassar,Corporate
CUST-01091,Palembang,nan
CUST-01092,Jakarta,Individual
CUST-01093,Jakarta,Individual
CUST-01094,Palembang,Corporate
CUST-01095,Surabaya,nan
CUST-01096,Denpasar,Individual
CUST-01097,Surabaya,Corporate
CUST-01098,Yogyakarta,Individual
CUST-01099,Balikpapan,Individual
CUST-01100,Balikpapan,nan
CUST-01101,Palembang,Corporate
CUST-01102,Medan,Individual
CUST-01103,Surabaya,Individual
CUST-01104,Denpasar,nan
CUST-01105,Jakarta,Corporate
CUST-01106,Balikpapan,Corporate
CUST-01107,Makassar,Individual
CUST-01108,Makassar,nan
CUST-01109,Semarang,Individual
CUST-01110,Palembang,nan
CUST-01111,Yogyakarta,Individual
CUST-01112,Denpasar,Individual
CUST-01113,Semarang,Corporate
CUST-01114,Palembang,Individual
CUST-01115,Bandung,Individual
CUST-01116,Yogyakarta,Individual
CUST-01117,Makassar,Individual
CUST-01118,Denpasar,nan
CUST-01119,Bandung,Individual
CUST-01120,Semarang,Corporate
CUST-01121,Surabaya,nan
CUST-01122,Balikpapan,Corporate
CUST-01123,Surabaya,Individual
CUST-01124,Palembang,Corporate
CUST-01125,Makassar,Individual
CUST-01126,Medan,Individual
CUST-01127,Medan,Corporate
CUST-01128,Yogyakarta,Individual
CUST-01129,Medan,Corporate
CUST-01130,Balikpapan,Individual
CUST-01131,Jakarta,Individual
CUST-01132,Palembang,Corporate
CUST-01133,Makassar,nan
CUST-01134,Balikpapan,Corporate
CUST-01135,Bandung,Individual
CUST-01136,Medan,Individual
CUST-01137,Bandung,Individual
CUST-01138,Semarang,Individual
CUST-01139,Jakarta,Individual
CUST-01140,Makassar,Individual
CUST-01141,Balikpapan,nan
CUST-01142,Palembang,Individual
CUST-01143,Semarang,Individual
CUST-01144,Palembang,Corporate
CUST-01145,Medan,Corporate
CUST-01146,Bandung,nan
CUST-01147,Semarang,Individual
CUST-01148,Bandung,Individual
CUST-01149,Palembang,Corporate
CUST-01150,Yogyakarta,Individual
CUST-01151,Semarang,Individual
CUST-01152,Denpasar,Individual
CUST-01153,Medan,Individual
CUST-01154,Bandung,Individual
CUST-01155,Yogyakarta,Individual
CUST-01156,Semarang,Individual
CUST-01157,Bandung,Corporate
CUST-01158,Jakarta,Individual
CUST-01159,Yogyakarta,Individual
CUST-01160,Palembang,Individual
CUST-01161,Jakarta,nan
CUST-01162,Yogyakarta,Individual
CUST-01163,Jakarta,Corporate
CUST-01164,Denpasar,Individual
CUST-01165,Medan,Individual
CUST-01166,Yogyakarta,Individual
CUST-01167,Balikpapan,Corporate
CUST-01168,Makassar,Individual
CUST-01169,Balikpapan,Corporate
CUST-01170,Denpasar,Individual
CUST-01171,Balikpapan,nan
CUST-01172,Palembang,Corporate
CUST-01173,Yogyakarta,Individual
CUST-01174,Balikpapan,Corporate
CUST-01175,Denpasar,Individual
CUST-01176,Yogyakarta,Individual
CUST-01177,Balikpapan,Corporate
CUST-01178,Surabaya,Corporate
CUST-01179,Semarang,Corporate
CUST-01180,Palembang,Corporate
CUST-01181,Surabaya,Individual
CUST-01182,Makassar,Individual
CUST-01183,Palembang,Individual
CUST-01184,Makassar,Individual
CUST-01185,Surabaya,Individual
CUST-01186,Yogyakarta,Individual
CUST-01187,Balikpapan,nan
CUST-01188,Yogyakarta,Individual
CUST-01189,Yogyakarta,Corporate
CUST-01190,Jakarta,Individual
CUST-01191,Balikpapan,Individual
CUST-01192,Makassar,Individual
CUST-01193,Bandung,Corporate
CUST-01194,Bandung,Individual
CUST-01195,Makassar,Individual
CUST-01196,Surabaya,Individual
CUST-01197,Medan,Corporate
CUST-01198,Semarang,Individual
CUST-01199,Balikpapan,Corporate
CUST-01200,Balikpapan,nan
CUST-01201,Medan,Individual
CUST-01202,Yogyakarta,Individual
CUST-01203,Bandung,Individual
CUST-01204,Jakarta,Individual
CUST-01205,Surabaya,Corporate
CUST-01206,Balikpapan,Corporate
CUST-01207,Yogyakarta,Individual
CUST-01208,Balikpapan,Corporate
CUST-01209,Medan,Individual
CUST-01210,Palembang,Individual
CUST-01211,Jakarta,nan
CUST-01212,Denpasar,Individual
CUST-01213,Balikpapan,Individual
CUST-01214,Jakarta,Corporate
CUST-01215,Semarang,Individual
CUST-01216,Balikpapan,nan
CUST-01217,Jakarta,Corporate
CUST-01218,Medan,Corporate
CUST-01219,Palembang,Corporate
CUST-01220,Bandung,Individual
CUST-01221,Jakarta,Individual
CUST-01222,Surabaya,Individual
CUST-01223,Semarang,nan
CUST-01224,Yogyakarta,nan
CUST-01225,Jakarta,nan
CUST-01226,Medan,Individual
CUST-01227,Surabaya,Individual
CUST-01228,Yogyakarta,Individual
CUST-01229,Jakarta,nan
CUST-01230,Medan,Corporate
CUST-01231,Makassar,Individual
CUST-01232,Yogyakarta,Corporate
CUST-01233,Bandung,Individual
CUST-01234,Semarang,Individual
CUST-01235,Surabaya,Individual
CUST-01236,Semarang,Individual
CUST-01237,Denpasar,nan
CUST-01238,Yogyakarta,Individual
CUST-01239,Makassar,Corporate
CUST-01240,Yogyakarta,Corporate
CUST-01241,Medan,Corporate
CUST-01242,Balikpapan,Corporate
CUST-01243,Makassar,Individual
CUST-01244,Bandung,Corporate
CUST-01245,Yogyakarta,nan
CUST-01246,Surabaya,Corporate
CUST-01247,Jakarta,Individual
CUST-01248,Bandung,Corporate
CUST-01249,Bandung,nan
CUST-01250,Denpasar,Corporate
CUST-01251,Surabaya,nan
CUST-01252,Jakarta,Individual
CUST-01253,Yogyakarta,Individual
CUST-01254,Semarang,Individual
CUST-01255,Makassar,Individual
CUST-01256,Palembang,Individual
CUST-01257,Semarang,Individual
CUST-01258,Bandung,Individual
CUST-01259,Bandung,nan
CUST-01260,Makassar,nan
CUST-01261,Semarang,Individual
CUST-01262,Palembang,Individual
CUST-01263,Semarang,Individual
CUST-01264,Makassar,Individual
CUST-01265,Palembang,Corporate
CUST-01266,Jakarta,Individual
CUST-01267,Balikpapan,Individual
CUST-01268,Jakarta,Individual
CUST-01269,Yogyakarta,nan
CUST-01270,Bandung,Corporate
CUST-01271,Yogyakarta,Individual
CUST-01272,Medan,Corporate
CUST-01273,Semarang,Individual
CUST-01274,Balikpapan,nan
CUST-01275,Makassar,nan
CUST-01276,Denpasar,Corporate
CUST-01277,Palembang,Individual
CUST-01278,Makassar,Individual
CUST-01279,Palembang,Corporate
CUST-01280,Palembang,Individual
CUST-01281,Jakarta,Individual
CUST-01282,Surabaya,Corporate
CUST-01283,Bandung,nan
CUST-01284,Jakarta,Corporate
CUST-01285,Denpasar,Individual
CUST-01286,Yogyakarta,Individual
CUST-01287,Medan,Corporate
CUST-01288,Palembang,nan
CUST-01289,Denpasar,Individual
CUST-01290,Yogyakarta,Corporate
CUST-01291,Yogyakarta,Corporate
CUST-01292,Denpasar,Corporate
CUST-01293,Bandung,Individual
CUST-01294,Semarang,Corporate
CUST-01295,Balikpapan,Individual
CUST-01296,Bandung,Individual
CUST-01297,Bandung,Corporate
CUST-01298,Balikpapan,nan
CUST-01299,Surabaya,Individual
CUST-01300,Balikpapan,Individual
CUST-01301,Medan,Corporate
CUST-01302,Semarang,Individual
CUST-01303,Semarang,Individual
CUST-01304,Jakarta,Individual
CUST-01305,Semarang,Corporate
CUST-01306,Semarang,Individual
CUST-01307,Yogyakarta,Corporate
CUST-01308,Balikpapan,Individual
CUST-01309,Makassar,nan
CUST-01310,Medan,Individual
CUST-01311,Yogyakarta,Individual
CUST-01312,Surabaya,Individual
CUST-01313,Jakarta,Individual
CUST-01314,Surabaya,Individual
CUST-01315,Bandung,Individual
CUST-01316,Semarang,nan
CUST-01317,Semarang,Individual
CUST-01318,Surabaya,Individual
CUST-01319,Denpasar,nan
CUST-01320,Balikpapan,Individual
CUST-01321,Palembang,Individual
CUST-01322,Surabaya,Individual
CUST-01323,Balikpapan,Individual
CUST-01324,Palembang,Individual
CUST-01325,Medan,Individual
CUST-01326,Semarang,nan
CUST-01327,Semarang,Individual
CUST-01328,Balikpapan,Individual
CUST-01329,Denpasar,Corporate
CUST-01330,Makassar,Corporate
CUST-01331,Surabaya,Individual
CUST-01332,Medan,Individual
CUST-01333,Makassar,Corporate
CUST-01334,Jakarta,Individual
CUST-01335,Bandung,Corporate
CUST-01336,Palembang,Individual
CUST-01337,Surabaya,Individual
CUST-01338,Semarang,Corporate
CUST-01339,Palembang,Corporate
CUST-01340,Semarang,Individual
CUST-01341,Semarang,Individual
CUST-01342,Jakarta,Individual
CUST-01343,Denpasar,nan
CUST-01344,Denpasar,Individual
CUST-01345,Balikpapan,Individual
CUST-01346,Palembang,Individual
CUST-01347,Makassar,Individual
CUST-01348,Jakarta,Corporate
CUST-01349,Denpasar,Corporate
CUST-01350,Surabaya,Individual
CUST-01351,Palembang,Corporate
CUST-01352,Yogyakarta,Individual
CUST-01353,Jakarta,Individual
CUST-01354,Semarang,Individual
CUST-01355,Semarang,Corporate
CUST-01356,Yogyakarta,Individual
CUST-01357,Medan,nan
CUST-01358,Yogyakarta,Individual
CUST-01359,Yogyakarta,Individual
CUST-01360,Medan,Individual
CUST-01361,Jakarta,Individual
CUST-01362,Surabaya,Individual
CUST-01363,Medan,Corporate
CUST-01364,Medan,Corporate
CUST-01365,Surabaya,nan
CUST-01366,Yogyakarta,Individual
CUST-01367,Denpasar,Individual
CUST-01368,Bandung,Corporate
CUST-01369,Yogyakarta,Corporate
CUST-01370,Bandung,nan
CUST-01371,Denpasar,Individual
CUST-01372,Surabaya,Individual
CUST-01373,Balikpapan,Individual
CUST-01374,Bandung,Corporate
CUST-01375,Makassar,Individual
CUST-01376,Yogyakarta,Individual
CUST-01377,Surabaya,Corporate
CUST-01378,Bandung,Individual
CUST-01379,Bandung,Corporate
CUST-01380,Denpasar,Individual
CUST-01381,Makassar,nan
CUST-01382,Bandung,Individual
CUST-01383,Surabaya,Individual
CUST-01384,Yogyakarta,Individual
CUST-01385,Medan,Corporate
CUST-01386,Palembang,Individual
CUST-01387,Jakarta,Individual
CUST-01388,Medan,nan
CUST-01389,Jakarta,nan
CUST-01390,Surabaya,Individual
CUST-01391,Makassar,Individual
CUST-01392,Yogyakarta,nan
CUST-01393,Surabaya,Corporate
CUST-01394,Balikpapan,Individual
CUST-01395,Jakarta,nan
CUST-01396,Denpasar,Individual
CUST-01397,Bandung,Individual
CUST-01398,Yogyakarta,nan
CUST-01399,Balikpapan,Corporate
CUST-01400,Medan,nan
CUST-01401,Semarang,Individual
CUST-01402,Surabaya,Individual
CUST-01403,Palembang,Corporate
CUST-01404,Palembang,nan
CUST-01405,Medan,Corporate
CUST-01406,Yogyakarta,Individual
CUST-01407,Bandung,Individual
CUST-01408,Yogyakarta,Individual
CUST-01409,Yogyakarta,Corporate
CUST-01410,Semarang,Individual
CUST-01411,Denpasar,Individual
CUST-01412,Yogyakarta,Corporate
CUST-01413,Medan,Corporate
CUST-01414,Denpasar,Individual
CUST-01415,Jakarta,Corporate
CUST-01416,Denpasar,Individual
CUST-01417,Makassar,Individual
CUST-01418,Medan,nan
CUST-01419,Makassar,Corporate
CUST-01420,Bandung,Individual
CUST-01421,Medan,Individual
CUST-01422,Bandung,Individual
CUST-01423,Yogyakarta,Individual
CUST-01424,Medan,Corporate
CUST-01425,Denpasar,Individual
CUST-01426,Semarang,Corporate
CUST-01427,Denpasar,Individual
CUST-01428,Jakarta,Individual
CUST-01429,Makassar,Individual
CUST-01430,Jakarta,nan
CUST-01431,Denpasar,Individual
CUST-01432,Balikpapan,Corporate
CUST-01433,Balikpapan,Individual
CUST-01434,Surabaya,Corporate
CUST-01435,Balikpapan,nan
CUST-01436,Makassar,nan
CUST-01437,Semarang,Individual
CUST-01438,Semarang,Individual
CUST-01439,Surabaya,Individual
CUST-01440,Yogyakarta,nan
CUST-01441,Makassar,Individual
CUST-01442,Bandung,nan
CUST-01443,Jakarta,nan
CUST-01444,Surabaya,Individual
CUST-01445,Bandung,Individual
CUST-01446,Semarang,Corporate
CUST-01447,Jakarta,Individual
CUST-01448,Medan,Individual
CUST-01449,Semarang,Corporate
CUST-01450,Medan,Individual
CUST-01451,Yogyakarta,Individual
CUST-01452,Surabaya,Individual
CUST-01453,Denpasar,Individual
CUST-01454,Surabaya,Individual
CUST-01455,Denpasar,Individual
CUST-01456,Makassar,Individual
CUST-01457,Yogyakarta,Individual
CUST-01458,Makassar,nan
CUST-01459,Surabaya,nan
CUST-01460,Surabaya,Corporate
CUST-01461,Jakarta,Individual
CUST-01462,Bandung,Individual
CUST-01463,Palembang,nan
CUST-01464,Medan,Individual
CUST-01465,Palembang,Individual
